tail_probability,tail_visibility,probability_error,impact_error,value_shift,negative_impact_confidence,method,cases,mean_true_value,mean_regret,p90_regret,harmful_choice_rate,catastrophe_exposure,affected_harm_rate,baseline_selection_rate,certification_rate,certified_nonoracle_rate,certified_harmful_rate
0.0,omitted,0.15,0.0,0.5,0.4,confidence_shrink,1000,18.60767199788451,0.16222211962113217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,omitted,0.15,0.0,0.5,0.4,minimax_regret,1000,18.359830980533346,0.4100631369722948,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0
0.0,omitted,0.15,0.0,0.5,0.4,robustness_gate,1000,17.74318840173919,1.0267057157664525,1.7416819612060879,0.0,0.0,0.0,0.085,0.915,0.029,0.0
0.0,omitted,0.15,15.0,0.0,1.0,oracle_expected,1000,18.548545670599232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,1.0,baseline,1000,0.0,18.548545670599232,26.800160462341765,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,1.0,declared_raw,1000,17.51284881027829,1.0356968603209449,3.6201722767973106,0.001,0.0,0.0,0.027,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,1.0,confidence_shrink,1000,17.51284881027829,1.0356968603209449,3.6201722767973106,0.001,0.0,0.0,0.027,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,1.0,minimax_regret,1000,17.511102199002273,1.0374434715969596,3.769450806212929,0.001,0.0,0.0,0.028,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,1.0,robustness_gate,1000,14.602599250465412,3.9459464201338217,15.681761733501292,0.0,0.0,0.0,0.244,0.756,0.068,0.0
0.0,omitted,0.15,15.0,0.0,0.4,oracle_expected,1000,18.765849421501947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,0.4,baseline,1000,0.0,18.765849421501947,27.35225439753246,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,0.4,declared_raw,1000,17.705151210841336,1.06069821066061,3.838649680303239,0.001,0.0,0.0,0.026,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,0.4,confidence_shrink,1000,18.213824261402035,0.5520251600999139,1.2358480062136237,0.001,0.0,0.0,0.011,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,0.4,minimax_regret,1000,17.691159180924405,1.0746902405775436,3.9338999336873344,0.001,0.0,0.0,0.027,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.0,0.4,robustness_gate,1000,16.406919525610554,2.3589298958913933,10.527563136333349,0.001,0.0,0.0,0.158,0.842,0.063,0.001
0.0,omitted,0.15,15.0,0.5,1.0,oracle_expected,1000,18.795690902783875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,1.0,baseline,1000,0.0,18.795690902783875,27.540671506170945,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,1.0,declared_raw,1000,17.149178426229806,1.6465124765540669,7.238806168294896,0.0,0.0,0.0,0.034,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,1.0,confidence_shrink,1000,17.149178426229806,1.6465124765540669,7.238806168294896,0.0,0.0,0.0,0.034,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,1.0,minimax_regret,1000,17.084190417766404,1.7115004850174709,7.484939252431861,0.0,0.0,0.0,0.037,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,1.0,robustness_gate,1000,14.51837585630207,4.277315046481804,16.317689282309125,0.0,0.0,0.0,0.231,0.769,0.126,0.0
0.0,omitted,0.15,15.0,0.5,0.4,oracle_expected,1000,18.603875311963446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,0.4,baseline,1000,0.0,18.603875311963446,27.226391089387988,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,0.4,declared_raw,1000,16.78979355875497,1.8140817532084745,7.404779787856464,0.001,0.0,0.0,0.045,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,0.4,confidence_shrink,1000,17.65487392164617,0.9490013903172725,3.1705062670742556,0.001,0.0,0.0,0.021,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,0.4,minimax_regret,1000,16.817547696560013,1.7863276154034307,7.322259024577608,0.001,0.0,0.0,0.041,0.0,0.0,0.0
0.0,omitted,0.15,15.0,0.5,0.4,robustness_gate,1000,15.593299311755892,3.010576000207552,13.670325179093544,0.0,0.0,0.0,0.176,0.824,0.085,0.0
0.02,included,0.0,0.0,0.0,1.0,oracle_expected,1000,16.96938584797313,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,1.0,baseline,1000,0.0,16.96938584797313,25.210465049163147,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,1.0,declared_raw,1000,16.96938584797313,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,1.0,confidence_shrink,1000,16.96938584797313,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,1.0,minimax_regret,1000,16.969163668576037,0.00022217939708731117,0.0,0.0,0.017920000000000002,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,1.0,robustness_gate,1000,14.675086496532959,2.294299351440169,10.335308880060085,0.0,0.0148,0.0,0.234,0.766,0.0,0.0
0.02,included,0.0,0.0,0.0,0.4,oracle_expected,1000,17.132639916061947,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,0.4,baseline,1000,0.0,17.132639916061947,25.51599463066531,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,0.4,declared_raw,1000,17.132639916061947,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,0.4,confidence_shrink,1000,16.977361123714473,0.15527879234747535,0.0,0.0,0.019719999999999998,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,0.4,minimax_regret,1000,17.13224147855778,0.00039843750416703296,0.0,0.0,0.01822,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.0,0.4,robustness_gate,1000,16.62438752218269,0.5082523938792599,0.0,0.0,0.018900000000000004,0.0,0.053,0.947,0.036,0.0
0.02,included,0.0,0.0,0.5,1.0,oracle_expected,1000,16.964307988734443,0.0,0.0,0.0,0.018359999999999998,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,1.0,baseline,1000,0.0,16.964307988734443,25.002880817967686,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,1.0,declared_raw,1000,16.602056499835538,0.3622514888989076,0.0,0.001,0.01734,0.0,0.009,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,1.0,confidence_shrink,1000,16.602056499835538,0.3622514888989076,0.0,0.001,0.01734,0.0,0.009,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,1.0,minimax_regret,1000,16.601242094444284,0.3630658942901574,0.0,0.001,0.01734,0.0,0.008,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,1.0,robustness_gate,1000,13.742359172058553,3.2219488166758916,13.122731108331708,0.0,0.01418,0.0,0.259,0.741,0.013,0.0
0.02,included,0.0,0.0,0.5,0.4,oracle_expected,1000,16.765141594941543,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,0.4,baseline,1000,0.0,16.765141594941543,25.096475907897492,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,0.4,declared_raw,1000,16.38486094227997,0.38028065266157013,0.0,0.0,0.016800000000000002,0.0,0.011,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,0.4,confidence_shrink,1000,16.550011564289008,0.21513003065253455,0.0,0.001,0.01952,0.0,0.002,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,0.4,minimax_regret,1000,16.41067198806736,0.35446960687418516,0.0,0.0,0.0169,0.0,0.009,0.0,0.0,0.0
0.02,included,0.0,0.0,0.5,0.4,robustness_gate,1000,15.944299247530783,0.820842347410761,1.3031749351801247,0.0,0.018260000000000002,0.0,0.083,0.917,0.037,0.0
0.02,included,0.0,15.0,0.0,1.0,oracle_expected,1000,16.443347402141704,0.0,0.0,0.0,0.01766,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,1.0,baseline,1000,0.0,16.443347402141704,25.73515517774016,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,1.0,declared_raw,1000,15.361468698287645,1.081878703854058,5.069680930231355,0.002,0.015099999999999999,0.0,0.022,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,1.0,confidence_shrink,1000,15.361468698287645,1.081878703854058,5.069680930231355,0.002,0.015099999999999999,0.0,0.022,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,1.0,minimax_regret,1000,15.358041855756152,1.08530554638555,4.870566133525174,0.002,0.01508,0.0,0.021,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,1.0,robustness_gate,1000,12.583211040574415,3.860136361567286,13.927230725306421,0.001,0.01196,0.0,0.258,0.742,0.102,0.001
0.02,included,0.0,15.0,0.0,0.4,oracle_expected,1000,16.77657341520664,0.0,0.0,0.0,0.0177,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,0.4,baseline,1000,0.0,16.77657341520664,25.171893401779627,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,0.4,declared_raw,1000,15.739763739910071,1.0368096752965699,4.468888693818211,0.0,0.015519999999999999,0.0,0.025,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,0.4,confidence_shrink,1000,16.166817849091714,0.6097555661149282,1.9356732554464395,0.002,0.0176,0.0,0.009,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,0.4,minimax_regret,1000,15.72421114843425,1.0523622667723909,4.519971387401787,0.0,0.015439999999999999,0.0,0.025,0.0,0.0,0.0
0.02,included,0.0,15.0,0.0,0.4,robustness_gate,1000,14.616736848769301,2.159836566437339,9.368075945375155,0.001,0.01562,0.0,0.149,0.851,0.086,0.001
0.02,included,0.0,15.0,0.5,1.0,oracle_expected,1000,16.677909378640788,0.0,0.0,0.0,0.01798,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,1.0,baseline,1000,0.0,16.677909378640788,25.269523351172776,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,1.0,declared_raw,1000,14.527843052925496,2.1500663257152914,8.842133279477014,0.0,0.014,0.0,0.072,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,1.0,confidence_shrink,1000,14.527843052925496,2.1500663257152914,8.842133279477014,0.0,0.014,0.0,0.072,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,1.0,minimax_regret,1000,14.488914282116285,2.1889950965245,9.006314174503935,0.0,0.01396,0.0,0.073,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,1.0,robustness_gate,1000,11.698167562173142,4.979741816467645,15.843570456200741,0.0,0.011179999999999999,0.0,0.307,0.693,0.11,0.0
0.02,included,0.0,15.0,0.5,0.4,oracle_expected,1000,16.72229773439815,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,0.4,baseline,1000,0.0,16.72229773439815,24.753795350899445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,0.4,declared_raw,1000,14.87264848674249,1.849649247655661,8.124799906835067,0.001,0.01404,0.0,0.067,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,0.4,confidence_shrink,1000,15.737854021468156,0.9844437129299949,3.9296382843165194,0.003,0.01654,0.0,0.02,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,0.4,minimax_regret,1000,14.868161387791522,1.8541363466066287,8.134255531304968,0.001,0.014060000000000001,0.0,0.066,0.0,0.0,0.0
0.02,included,0.0,15.0,0.5,0.4,robustness_gate,1000,13.629656718219604,3.0926410161785483,12.867639082398117,0.003,0.01426,0.0,0.209,0.791,0.078,0.003
0.02,included,0.15,0.0,0.0,1.0,oracle_expected,1000,16.962663164660086,0.0,0.0,0.0,0.018359999999999998,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,1.0,baseline,1000,0.0,16.962663164660086,25.31902113050616,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,1.0,declared_raw,1000,16.901393846245014,0.06126931841507272,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,1.0,confidence_shrink,1000,16.901393846245014,0.06126931841507272,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,1.0,minimax_regret,1000,16.90454364459863,0.058119520061454086,0.0,0.0,0.018240000000000003,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,1.0,robustness_gate,1000,14.681407627917281,2.2812555367428056,10.782033328093208,0.0,0.01516,0.0,0.217,0.783,0.001,0.0
0.02,included,0.15,0.0,0.0,0.4,oracle_expected,1000,16.899653261617665,0.0,0.0,0.0,0.01778,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,0.4,baseline,1000,0.0,16.899653261617665,25.33459862900903,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,0.4,declared_raw,1000,16.872028277455136,0.02762498416252941,0.0,0.0,0.0177,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,0.4,confidence_shrink,1000,16.708895361919424,0.19075789969824197,0.0,0.002,0.019620000000000002,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,0.4,minimax_regret,1000,16.873042190864936,0.026611070752728998,0.0,0.0,0.017740000000000002,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.0,0.4,robustness_gate,1000,16.238129587067107,0.6615236745505583,0.6818019907818293,0.0,0.018600000000000002,0.0,0.067,0.933,0.048,0.0
0.02,included,0.15,0.0,0.5,1.0,oracle_expected,1000,16.798205121475373,0.0,0.0,0.0,0.01764,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,1.0,baseline,1000,0.0,16.798205121475373,25.46678803257023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,1.0,declared_raw,1000,16.34701702009993,0.4511881013754464,0.6690635180961637,0.0,0.01672,0.0,0.017,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,1.0,confidence_shrink,1000,16.34701702009993,0.4511881013754464,0.6690635180961637,0.0,0.01672,0.0,0.017,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,1.0,minimax_regret,1000,16.379156042946878,0.4190490785284984,0.4853541919668232,0.0,0.01676,0.0,0.013,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,1.0,robustness_gate,1000,13.50028442181354,3.297920699661835,12.953069605644663,0.0,0.013640000000000001,0.0,0.271,0.729,0.016,0.0
0.02,included,0.15,0.0,0.5,0.4,oracle_expected,1000,16.555194934276777,0.0,0.0,0.0,0.01796,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,0.4,baseline,1000,0.0,16.555194934276777,24.769685078316773,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,0.4,declared_raw,1000,15.975966197313566,0.5792287369632089,0.9341458640215351,0.0,0.01682,0.0,0.022,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,0.4,confidence_shrink,1000,16.40107641184526,0.15411852243151475,0.0,0.0,0.0195,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,0.4,minimax_regret,1000,15.992633517950036,0.5625614163267401,0.8519176215420616,0.0,0.01688,0.0,0.02,0.0,0.0,0.0
0.02,included,0.15,0.0,0.5,0.4,robustness_gate,1000,15.736677512796058,0.8185174214807165,1.4348454069739651,0.0,0.01828,0.0,0.08,0.92,0.045,0.0
0.02,included,0.15,15.0,0.0,1.0,oracle_expected,1000,16.88504601793546,0.0,0.0,0.0,0.017920000000000002,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,1.0,baseline,1000,0.0,16.88504601793546,25.429314452000572,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,1.0,declared_raw,1000,15.702757975210643,1.1822880427248175,5.276656069026203,0.0,0.01562,0.0,0.029,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,1.0,confidence_shrink,1000,15.702757975210643,1.1822880427248175,5.276656069026203,0.0,0.01562,0.0,0.029,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,1.0,minimax_regret,1000,15.697434078515048,1.1876119394204123,5.386685593353078,0.0,0.01562,0.0,0.028,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,1.0,robustness_gate,1000,12.867806321987942,4.017239695947518,14.933029363469178,0.0,0.012700000000000001,0.0,0.265,0.735,0.095,0.0
0.02,included,0.15,15.0,0.0,0.4,oracle_expected,1000,16.801112387033314,0.0,0.0,0.0,0.017920000000000002,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,0.4,baseline,1000,0.0,16.801112387033314,25.250823884573993,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,0.4,declared_raw,1000,15.52527611358581,1.2758362734475033,5.648510187756371,0.0,0.01492,0.0,0.026,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,0.4,confidence_shrink,1000,16.154006134780854,0.6471062522524599,2.3153087585086896,0.001,0.0173,0.0,0.009,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,0.4,minimax_regret,1000,15.535161288741865,1.2659510982914506,5.606404703362441,0.0,0.0149,0.0,0.024,0.0,0.0,0.0
0.02,included,0.15,15.0,0.0,0.4,robustness_gate,1000,14.279628372488474,2.5214840145448414,11.16943493321061,0.001,0.01516,0.0,0.172,0.828,0.078,0.001
0.02,included,0.15,15.0,0.5,1.0,oracle_expected,1000,16.606479485698248,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,1.0,baseline,1000,0.0,16.606479485698248,25.156490493196593,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,1.0,declared_raw,1000,14.396571358060092,2.209908127638155,9.32588071891195,0.001,0.014060000000000001,0.0,0.067,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,1.0,confidence_shrink,1000,14.396571358060092,2.209908127638155,9.32588071891195,0.001,0.014060000000000001,0.0,0.067,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,1.0,minimax_regret,1000,14.368605671504426,2.2378738141938217,9.341663299755558,0.001,0.01404,0.0,0.067,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,1.0,robustness_gate,1000,11.601461935440966,5.005017550257281,17.214212364003046,0.001,0.011439999999999999,0.0,0.291,0.709,0.127,0.001
0.02,included,0.15,15.0,0.5,0.4,oracle_expected,1000,17.083172885957747,0.0,0.0,0.0,0.01822,0.0,0.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,0.4,baseline,1000,0.0,17.083172885957747,25.307997639333866,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,0.4,declared_raw,1000,15.161915527050617,1.9212573589071322,8.997544027391278,0.003,0.01482,0.0,0.064,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,0.4,confidence_shrink,1000,16.04913075859745,1.0340421273603018,3.547815393072478,0.003,0.01696,0.0,0.02,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,0.4,minimax_regret,1000,15.132304755652486,1.950868130305264,9.008615011488875,0.003,0.0148,0.0,0.063,0.0,0.0,0.0
0.02,included,0.15,15.0,0.5,0.4,robustness_gate,1000,14.38651879839506,2.6966540875626897,11.486558357387105,0.002,0.015179999999999999,0.0,0.171,0.829,0.087,0.002
0.02,omitted,0.0,0.0,0.0,1.0,oracle_expected,1000,16.80487809031354,0.0,0.0,0.0,0.017740000000000002,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,1.0,baseline,1000,0.0,16.80487809031354,25.544805879823315,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,1.0,declared_raw,1000,16.793859282728963,0.011018807584576087,0.0,0.0,0.01822,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,1.0,confidence_shrink,1000,16.793859282728963,0.011018807584576087,0.0,0.0,0.01822,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,1.0,minimax_regret,1000,16.793859282728963,0.011018807584576087,0.0,0.0,0.01822,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,1.0,robustness_gate,1000,15.265635017254594,1.5392430730589464,8.295534134946037,0.0,0.01604,0.0,0.166,0.834,0.0,0.0
0.02,omitted,0.0,0.0,0.0,0.4,oracle_expected,1000,16.68568446318263,0.0,0.0,0.0,0.01754,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,0.4,baseline,1000,0.0,16.68568446318263,25.339876485016244,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,0.4,declared_raw,1000,16.67502842878349,0.010656034399136576,0.0,0.0,0.0181,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,0.4,confidence_shrink,1000,16.458319022810123,0.22736544037250173,0.26817893360608835,0.001,0.0198,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,0.4,minimax_regret,1000,16.67506829102072,0.010616172161906273,0.0,0.0,0.0181,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.0,0.4,robustness_gate,1000,16.11397996148919,0.5717045016934351,0.7171513552357776,0.0,0.01886,0.0,0.055,0.945,0.068,0.0
0.02,omitted,0.0,0.0,0.5,1.0,oracle_expected,1000,17.0703524472651,0.0,0.0,0.0,0.01802,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,1.0,baseline,1000,0.0,17.0703524472651,25.874557067105865,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,1.0,declared_raw,1000,16.77589822607598,0.29445422118912146,0.0,0.0,0.0177,0.0,0.009,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,1.0,confidence_shrink,1000,16.77589822607598,0.29445422118912146,0.0,0.0,0.0177,0.0,0.009,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,1.0,minimax_regret,1000,16.77503569582646,0.2953167514386393,0.0,0.0,0.0177,0.0,0.008,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,1.0,robustness_gate,1000,14.646065062092003,2.424287385173098,10.862966930217606,0.0,0.015120000000000001,0.0,0.213,0.787,0.017,0.0
0.02,omitted,0.0,0.0,0.5,0.4,oracle_expected,1000,16.80906115042066,0.0,0.0,0.0,0.01806,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,0.4,baseline,1000,0.0,16.80906115042066,25.028776772450755,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,0.4,declared_raw,1000,16.48920946118739,0.31985168923326696,0.0,0.0,0.01748,0.0,0.013,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,0.4,confidence_shrink,1000,16.610927824969593,0.19813332545106613,0.0,0.002,0.01964,0.0,0.001,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,0.4,minimax_regret,1000,16.5010924020612,0.30796874835946064,0.0,0.0,0.01756,0.0,0.011,0.0,0.0,0.0
0.02,omitted,0.0,0.0,0.5,0.4,robustness_gate,1000,16.111055201948073,0.6980059484725868,0.5027614165330769,0.0,0.018580000000000003,0.0,0.07,0.93,0.04,0.0
0.02,omitted,0.0,15.0,0.0,1.0,oracle_expected,1000,16.868776903276718,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,1.0,baseline,1000,0.0,16.868776903276718,25.01801943270987,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,1.0,declared_raw,1000,15.957350279256705,0.9114266240200105,3.666287045896776,0.002,0.015860000000000003,0.0,0.021,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,1.0,confidence_shrink,1000,15.957350279256705,0.9114266240200105,3.666287045896776,0.002,0.015860000000000003,0.0,0.021,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,1.0,minimax_regret,1000,15.962941329232809,0.9058355740439071,3.666287045896776,0.002,0.015880000000000002,0.0,0.021,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,1.0,robustness_gate,1000,13.35543110723951,3.513345796037206,13.637200889221027,0.002,0.013099999999999999,0.0,0.247,0.753,0.072,0.002
0.02,omitted,0.0,15.0,0.0,0.4,oracle_expected,1000,16.657015426242566,0.0,0.0,0.0,0.017920000000000002,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,0.4,baseline,1000,0.0,16.657015426242566,25.367341523622386,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,0.4,declared_raw,1000,15.797414584138387,0.8596008421041825,2.9587156085465547,0.0,0.0161,0.0,0.015,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,0.4,confidence_shrink,1000,16.12390498955772,0.5331104366848491,1.5857663259757995,0.0,0.01786,0.0,0.005,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,0.4,minimax_regret,1000,15.800983928833396,0.8560314974091724,2.9587156085465547,0.0,0.01608,0.0,0.015,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.0,0.4,robustness_gate,1000,14.700597722740197,1.9564177035023718,9.078562562860544,0.0,0.01616,0.0,0.142,0.858,0.083,0.0
0.02,omitted,0.0,15.0,0.5,1.0,oracle_expected,1000,16.606859518063793,0.0,0.0,0.0,0.0178,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,1.0,baseline,1000,0.0,16.606859518063793,24.917052790824457,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,1.0,declared_raw,1000,15.035060221757744,1.5717992963060472,6.55893606333188,0.001,0.014700000000000001,0.0,0.044,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,1.0,confidence_shrink,1000,15.035060221757744,1.5717992963060472,6.55893606333188,0.001,0.014700000000000001,0.0,0.044,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,1.0,minimax_regret,1000,15.020197593603868,1.586661924459924,6.728132000968042,0.001,0.01472,0.0,0.045,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,1.0,robustness_gate,1000,11.961474273349328,4.645385244714464,16.43580596673643,0.0,0.01166,0.0,0.288,0.712,0.108,0.0
