regime,case,method,action,net_utility,regret,outcome_lower_tail_mean,severe_loss_probability,worst_group_expected_score,predicted_net_utility,latent_brier,false_low_risk,baseline,cost,steps,planner_nodes
disclosed_no_signal,23,fixed,mechanism_repair,-10.889218040116903,26.14141507552344,-73.49058357261755,0.08,-7.774530156892699,0.845319727969879,0.8954836263197212,0,0,4.387235356665845,2,0
disclosed_no_signal,23,random,mechanism_repair,-11.89351268734135,27.145709722747885,-73.49058357261755,0.08,-7.774530156892699,-0.15897491925456642,0.8954836263197212,0,0,5.39153000389029,2,0
disclosed_no_signal,23,entropy,mechanism_repair,-6.501982683451058,21.754179718857593,-73.49058357261755,0.08,-7.774530156892699,5.232555084635724,0.8954836263197212,0,0,0.0,0,0
disclosed_no_signal,23,myopic,mechanism_repair,-6.501982683451058,21.754179718857593,-73.49058357261755,0.08,-7.774530156892699,5.232555084635724,0.8954836263197212,0,0,0.0,0,1
disclosed_no_signal,23,sequential,mechanism_repair,-6.501982683451058,21.754179718857593,-73.49058357261755,0.08,-7.774530156892699,5.232555084635724,0.8954836263197212,0,0,0.0,0,7
disclosed_no_signal,24,stop,source_repair,0.7172456724617307,11.71965501702032,-12.1165773794506,0.01,-3.62104611339903,4.681294364828526,0.6831965954381032,0,0,0.0,0,0
disclosed_no_signal,24,fixed,source_repair,-2.1370947007694623,14.573995390251515,-12.1165773794506,0.01,-3.62104611339903,1.8269539915973332,0.6831965954381032,0,0,2.8543403732311927,2,0
disclosed_no_signal,24,random,source_repair,-2.4142768960727885,14.85117758555484,-12.1165773794506,0.01,-3.62104611339903,1.5497717962940065,0.6831965954381032,0,0,3.1315225685345194,2,0
disclosed_no_signal,24,entropy,source_repair,0.7172456724617307,11.71965501702032,-12.1165773794506,0.01,-3.62104611339903,4.681294364828526,0.6831965954381032,0,0,0.0,0,0
disclosed_no_signal,24,myopic,source_repair,0.7172456724617307,11.71965501702032,-12.1165773794506,0.01,-3.62104611339903,4.681294364828526,0.6831965954381032,0,0,0.0,0,1
disclosed_no_signal,24,sequential,source_repair,0.7172456724617307,11.71965501702032,-12.1165773794506,0.01,-3.62104611339903,4.681294364828526,0.6831965954381032,0,0,0.0,0,7
disclosed_no_signal,25,stop,mechanism_repair,17.42787085952335,0.0,-0.9922165831539775,0.01,0.8165115632204627,5.781638910171469,0.4588008735937061,0,0,0.0,0,0
disclosed_no_signal,25,fixed,mechanism_repair,13.925225058993423,3.502645800529926,-0.9922165831539775,0.01,0.8165115632204627,2.2789931096415446,0.458800873593706,0,0,3.502645800529926,2,0
disclosed_no_signal,25,random,mechanism_repair,15.666323704692449,1.7615471548309003,-0.9922165831539775,0.01,0.8165115632204627,4.020091755340571,0.458800873593706,0,0,1.7615471548308996,2,0
disclosed_no_signal,25,entropy,mechanism_repair,17.42787085952335,0.0,-0.9922165831539775,0.01,0.8165115632204627,5.781638910171469,0.4588008735937061,0,0,0.0,0,0
disclosed_no_signal,25,myopic,mechanism_repair,17.42787085952335,0.0,-0.9922165831539775,0.01,0.8165115632204627,5.781638910171469,0.4588008735937061,0,0,0.0,0,1
disclosed_no_signal,25,sequential,mechanism_repair,17.42787085952335,0.0,-0.9922165831539775,0.01,0.8165115632204627,5.781638910171469,0.4588008735937061,0,0,0.0,0,7
disclosed_no_signal,26,stop,source_repair,16.891784683720722,0.0,-1.9705118758667428,0.01,1.9062560538276097,6.596866734251232,0.4177559987039966,0,0,0.0,0,0
disclosed_no_signal,26,fixed,source_repair,15.638580097676096,1.2532045860446264,-1.9705118758667428,0.01,1.9062560538276097,5.343662148206606,0.4177559987039966,0,0,1.253204586044626,2,0
disclosed_no_signal,26,random,source_repair,13.725984821682875,3.165799862037847,-1.9705118758667428,0.01,1.9062560538276097,3.4310668722133846,0.4177559987039966,0,0,3.165799862037847,2,0
disclosed_no_signal,26,entropy,source_repair,16.891784683720722,0.0,-1.9705118758667428,0.01,1.9062560538276097,6.596866734251232,0.4177559987039966,0,0,0.0,0,0
disclosed_no_signal,26,myopic,source_repair,16.891784683720722,0.0,-1.9705118758667428,0.01,1.9062560538276097,6.596866734251232,0.4177559987039966,0,0,0.0,0,1
disclosed_no_signal,26,sequential,source_repair,16.891784683720722,0.0,-1.9705118758667428,0.01,1.9062560538276097,6.596866734251232,0.4177559987039966,0,0,0.0,0,7
disclosed_no_signal,27,stop,source_repair,-8.984556842947491,28.80370879032852,-89.32840398534918,0.08,-10.531348680378013,6.2001368515330775,0.9553267983493641,0,0,0.0,0,0
disclosed_no_signal,27,fixed,source_repair,-12.628459019693725,32.44761096707475,-89.32840398534918,0.08,-10.531348680378013,2.5562346747868427,0.9553267983493641,0,0,3.6439021767462347,2,0
disclosed_no_signal,27,random,source_repair,-13.61896861871612,33.438120566097155,-89.32840398534918,0.08,-10.531348680378013,1.5657250757644467,0.9553267983493641,0,0,4.634411775768631,2,0
disclosed_no_signal,27,entropy,source_repair,-8.984556842947491,28.80370879032852,-89.32840398534918,0.08,-10.531348680378013,6.2001368515330775,0.9553267983493641,0,0,0.0,0,0
disclosed_no_signal,27,myopic,source_repair,-8.984556842947491,28.80370879032852,-89.32840398534918,0.08,-10.531348680378013,6.2001368515330775,0.9553267983493641,0,0,0.0,0,1
disclosed_no_signal,27,sequential,source_repair,-8.984556842947491,28.80370879032852,-89.32840398534918,0.08,-10.531348680378013,6.2001368515330775,0.9553267983493641,0,0,0.0,0,7
disclosed_no_signal,28,stop,mechanism_repair,13.333003254685257,0.0,-0.7590845169314342,0.01,0.6246633003914931,3.3895181349676324,0.6189329701435803,0,0,0.0,0,0
disclosed_no_signal,28,fixed,mechanism_repair,10.773518959475728,2.559484295209529,-0.7590845169314342,0.01,0.6246633003914931,0.8300338397581029,0.6189329701435803,0,0,2.5594842952095296,2,0
disclosed_no_signal,28,random,mechanism_repair,9.638346411360574,3.694656843324683,-0.7590845169314342,0.01,0.6246633003914931,-0.30513870835705115,0.6189329701435803,0,0,3.6946568433246836,2,0
disclosed_no_signal,28,entropy,mechanism_repair,13.333003254685257,0.0,-0.7590845169314342,0.01,0.6246633003914931,3.3895181349676324,0.6189329701435803,0,0,0.0,0,0
disclosed_no_signal,28,myopic,mechanism_repair,13.333003254685257,0.0,-0.7590845169314342,0.01,0.6246633003914931,3.3895181349676324,0.6189329701435803,0,0,0.0,0,1
disclosed_no_signal,28,sequential,mechanism_repair,13.333003254685257,0.0,-0.7590845169314342,0.01,0.6246633003914931,3.3895181349676324,0.6189329701435803,0,0,0.0,0,7
disclosed_no_signal,29,stop,source_repair,0.8015527591117585,13.097216442573686,-13.540794183053011,0.01,-4.046674123671014,7.976706102956101,0.7424455797385932,0,0,0.0,0,0
disclosed_no_signal,29,fixed,source_repair,-2.324551387074523,16.223320588759968,-13.540794183053011,0.01,-4.046674123671014,4.850601956769819,0.7424455797385932,0,0,3.1261041461862815,2,0
disclosed_no_signal,29,random,source_repair,-1.4822800925288417,15.381049294214286,-13.540794183053011,0.01,-4.046674123671014,5.6928732513155005,0.7424455797385932,0,0,2.2838328516406,2,0
disclosed_no_signal,29,entropy,source_repair,0.8015527591117585,13.097216442573686,-13.540794183053011,0.01,-4.046674123671014,7.976706102956101,0.7424455797385932,0,0,0.0,0,0
disclosed_no_signal,29,myopic,source_repair,0.8015527591117585,13.097216442573686,-13.540794183053011,0.01,-4.046674123671014,7.976706102956101,0.7424455797385932,0,0,0.0,0,1
disclosed_no_signal,29,sequential,source_repair,0.8015527591117585,13.097216442573686,-13.540794183053011,0.01,-4.046674123671014,7.976706102956101,0.7424455797385932,0,0,0.0,0,7
disclosed_no_signal,30,stop,mechanism_repair,17.213098257546505,0.0,-0.9799889886872637,0.01,0.8064492719405608,3.446143026648193,0.7105658188110869,0,0,0.0,0,0
disclosed_no_signal,30,fixed,mechanism_repair,14.424184506417767,2.7889137511287387,-0.9799889886872637,0.01,0.8064492719405608,0.6572292755194553,0.7105658188110869,0,0,2.788913751128738,2,0
disclosed_no_signal,30,random,mechanism_repair,15.171127396129766,2.04197086141674,-0.9799889886872637,0.01,0.8064492719405608,1.4041721652314543,0.7105658188110869,0,0,2.041970861416739,2,0
disclosed_no_signal,30,entropy,mechanism_repair,17.213098257546505,0.0,-0.9799889886872637,0.01,0.8064492719405608,3.446143026648193,0.7105658188110869,0,0,0.0,0,0
disclosed_no_signal,30,myopic,mechanism_repair,17.213098257546505,0.0,-0.9799889886872637,0.01,0.8064492719405608,3.446143026648193,0.7105658188110869,0,0,0.0,0,1
disclosed_no_signal,30,sequential,mechanism_repair,17.213098257546505,0.0,-0.9799889886872637,0.01,0.8064492719405608,3.446143026648193,0.7105658188110869,0,0,0.0,0,7
disclosed_no_signal,31,stop,mechanism_repair,21.49303651497178,0.0,-1.2236576357711404,0.01,1.0069682627699983,4.120986039030578,0.6945592362524703,0,0,0.0,0,0
disclosed_no_signal,31,fixed,mechanism_repair,20.072582121326093,1.420454393645688,-1.2236576357711404,0.01,1.0069682627699983,2.700531645384892,0.6945592362524703,0,0,1.4204543936456862,2,0
disclosed_no_signal,31,random,mechanism_repair,20.072582121326093,1.420454393645688,-1.2236576357711404,0.01,1.0069682627699983,2.700531645384892,0.6945592362524703,0,0,1.4204543936456862,2,0
disclosed_no_signal,31,entropy,mechanism_repair,21.49303651497178,0.0,-1.2236576357711404,0.01,1.0069682627699983,4.120986039030578,0.6945592362524703,0,0,0.0,0,0
disclosed_no_signal,31,myopic,mechanism_repair,21.49303651497178,0.0,-1.2236576357711404,0.01,1.0069682627699983,4.120986039030578,0.6945592362524703,0,0,0.0,0,1
disclosed_no_signal,31,sequential,mechanism_repair,21.49303651497178,0.0,-1.2236576357711404,0.01,1.0069682627699983,4.120986039030578,0.6945592362524703,0,0,0.0,0,7
disclosed_no_signal,32,stop,source_repair,-7.411317008082105,23.76003854003925,-73.68656365963369,0.08,-8.687258031451552,4.057842678122365,0.659992343897661,0,0,0.0,0,0
disclosed_no_signal,32,fixed,source_repair,-10.086286405428577,26.435007937385723,-73.68656365963369,0.08,-8.687258031451552,1.3828732807758923,0.659992343897661,0,0,2.674969397346473,2,0
disclosed_no_signal,32,random,source_repair,-10.086286405428577,26.435007937385723,-73.68656365963369,0.08,-8.687258031451552,1.3828732807758923,0.659992343897661,0,0,2.674969397346473,2,0
disclosed_no_signal,32,entropy,source_repair,-7.411317008082105,23.76003854003925,-73.68656365963369,0.08,-8.687258031451552,4.057842678122365,0.659992343897661,0,0,0.0,0,0
disclosed_no_signal,32,myopic,source_repair,-7.411317008082105,23.76003854003925,-73.68656365963369,0.08,-8.687258031451552,4.057842678122365,0.659992343897661,0,0,0.0,0,1
disclosed_no_signal,32,sequential,source_repair,-7.411317008082105,23.76003854003925,-73.68656365963369,0.08,-8.687258031451552,4.057842678122365,0.659992343897661,0,0,0.0,0,7
disclosed_no_signal,33,stop,mechanism_repair,-7.950741318658319,26.60140205916957,-89.86560681410354,0.08,-9.506835247176216,5.354280859121735,0.5871015297634773,0,0,0.0,0,0
disclosed_no_signal,33,fixed,mechanism_repair,-10.438218840538145,29.088879581049394,-89.86560681410354,0.08,-9.506835247176216,2.866803337241909,0.5871015297634773,0,0,2.4874775218798257,2,0
disclosed_no_signal,33,random,mechanism_repair,-8.909265846445757,27.559926586957005,-89.86560681410354,0.08,-9.506835247176216,4.395756331334296,0.5871015297634773,0,0,0.9585245277874384,2,0
disclosed_no_signal,33,entropy,mechanism_repair,-7.950741318658319,26.60140205916957,-89.86560681410354,0.08,-9.506835247176216,5.354280859121735,0.5871015297634773,0,0,0.0,0,0
disclosed_no_signal,33,myopic,mechanism_repair,-7.950741318658319,26.60140205916957,-89.86560681410354,0.08,-9.506835247176216,5.354280859121735,0.5871015297634773,0,0,0.0,0,1
disclosed_no_signal,33,sequential,mechanism_repair,-7.950741318658319,26.60140205916957,-89.86560681410354,0.08,-9.506835247176216,5.354280859121735,0.5871015297634773,0,0,0.0,0,7
disclosed_no_signal,34,stop,source_repair,0.8485367919634347,13.864926416256898,-14.334505029285207,0.01,-4.283875066223166,6.683158611107886,0.83351090202777,0,0,0.0,0,0
disclosed_no_signal,34,fixed,source_repair,-4.069423446617892,18.782886654838222,-14.334505029285207,0.01,-4.283875066223166,1.7651983725265614,0.8335109020277701,0,0,4.917960238581326,2,0
disclosed_no_signal,34,random,source_repair,-4.069423446617892,18.782886654838222,-14.334505029285207,0.01,-4.283875066223166,1.7651983725265614,0.8335109020277701,0,0,4.917960238581326,2,0
disclosed_no_signal,34,entropy,source_repair,0.8485367919634347,13.864926416256898,-14.334505029285207,0.01,-4.283875066223166,6.683158611107886,0.83351090202777,0,0,0.0,0,0
disclosed_no_signal,34,myopic,source_repair,0.8485367919634347,13.864926416256898,-14.334505029285207,0.01,-4.283875066223166,6.683158611107886,0.83351090202777,0,0,0.0,0,1
disclosed_no_signal,34,sequential,source_repair,0.8485367919634347,13.864926416256898,-14.334505029285207,0.01,-4.283875066223166,6.683158611107886,0.83351090202777,0,0,0.0,0,7
disclosed_no_signal,35,stop,source_repair,0.6598772135309348,10.7822655375977,-11.147440306250743,0.01,-3.331418942097923,4.432890652345545,0.7427352816663102,0,0,0.0,0,0
disclosed_no_signal,35,fixed,source_repair,-1.0381008013686936,12.48024355249733,-11.147440306250743,0.01,-3.331418942097923,2.734912637445917,0.7427352816663102,0,0,1.6979780148996284,2,0
disclosed_no_signal,35,random,source_repair,-1.9429364441370878,13.385079195265723,-11.147440306250743,0.01,-3.331418942097923,1.8300769946775226,0.7427352816663102,0,0,2.6028136576680225,2,0
disclosed_no_signal,35,entropy,source_repair,0.6598772135309348,10.7822655375977,-11.147440306250743,0.01,-3.331418942097923,4.432890652345545,0.7427352816663102,0,0,0.0,0,0
disclosed_no_signal,35,myopic,source_repair,0.6598772135309348,10.7822655375977,-11.147440306250743,0.01,-3.331418942097923,4.432890652345545,0.7427352816663102,0,0,0.0,0,1
disclosed_no_signal,35,sequential,source_repair,0.6598772135309348,10.7822655375977,-11.147440306250743,0.01,-3.331418942097923,4.432890652345545,0.7427352816663102,0,0,0.0,0,7
disclosed_no_signal,36,stop,mechanism_repair,16.00195153833925,0.0,-0.9110350775000398,0.01,0.7497059491927416,5.64850715937321,0.4064227714299182,0,0,0.0,0,0
disclosed_no_signal,36,fixed,mechanism_repair,13.241880638778502,2.7600708995607466,-0.9110350775000398,0.01,0.7497059491927416,2.888436259812463,0.4064227714299182,0,0,2.760070899560747,2,0
disclosed_no_signal,36,random,mechanism_repair,13.241880638778502,2.7600708995607466,-0.9110350775000398,0.01,0.7497059491927416,2.888436259812463,0.4064227714299182,0,0,2.760070899560747,2,0
disclosed_no_signal,36,entropy,mechanism_repair,16.00195153833925,0.0,-0.9110350775000398,0.01,0.7497059491927416,5.64850715937321,0.4064227714299182,0,0,0.0,0,0
disclosed_no_signal,36,myopic,mechanism_repair,16.00195153833925,0.0,-0.9110350775000398,0.01,0.7497059491927416,5.64850715937321,0.4064227714299182,0,0,0.0,0,1
disclosed_no_signal,36,sequential,mechanism_repair,16.00195153833925,0.0,-0.9110350775000398,0.01,0.7497059491927416,5.64850715937321,0.4064227714299182,0,0,0.0,0,7
disclosed_no_signal,37,stop,mechanism_repair,-0.21236114021335484,18.490770606288127,-18.831060144220373,0.01,-6.588312482522753,6.600840893984473,0.5666845851834735,0,0,0.0,0,0
disclosed_no_signal,37,fixed,mechanism_repair,-3.6035277025375616,21.881937168612335,-18.831060144220373,0.01,-6.588312482522753,3.209674331660266,0.5666845851834735,0,0,3.391166562324207,2,0
disclosed_no_signal,37,random,mechanism_repair,-2.8651545230611144,21.143563989135888,-18.831060144220373,0.01,-6.588312482522753,3.9480475111367133,0.5666845851834735,0,0,2.6527933828477597,2,0
disclosed_no_signal,37,entropy,mechanism_repair,-0.21236114021335484,18.490770606288127,-18.831060144220373,0.01,-6.588312482522753,6.600840893984473,0.5666845851834735,0,0,0.0,0,0
disclosed_no_signal,37,myopic,mechanism_repair,-0.21236114021335484,18.490770606288127,-18.831060144220373,0.01,-6.588312482522753,6.600840893984473,0.5666845851834735,0,0,0.0,0,1
disclosed_no_signal,37,sequential,mechanism_repair,-0.21236114021335484,18.490770606288127,-18.831060144220373,0.01,-6.588312482522753,6.600840893984473,0.5666845851834735,0,0,0.0,0,7
disclosed_no_signal,38,stop,source_repair,-7.1512945114406525,22.926429002794954,-71.10130597455384,0.08,-8.382469757000033,6.1407861692587105,0.8371579941827377,0,0,0.0,0,0
disclosed_no_signal,38,fixed,source_repair,-8.017478592717628,23.79261308407193,-71.10130597455384,0.08,-8.382469757000033,5.2746020879817355,0.8371579941827377,0,0,0.8661840812769752,2,0
disclosed_no_signal,38,random,source_repair,-8.773125942871467,24.548260434225767,-71.10130597455384,0.08,-8.382469757000033,4.518954737827897,0.8371579941827377,0,0,1.6218314314308133,2,0
disclosed_no_signal,38,entropy,source_repair,-7.1512945114406525,22.926429002794954,-71.10130597455384,0.08,-8.382469757000033,6.1407861692587105,0.8371579941827377,0,0,0.0,0,0
disclosed_no_signal,38,myopic,source_repair,-7.1512945114406525,22.926429002794954,-71.10130597455384,0.08,-8.382469757000033,6.1407861692587105,0.8371579941827377,0,0,0.0,0,1
disclosed_no_signal,38,sequential,source_repair,-7.1512945114406525,22.926429002794954,-71.10130597455384,0.08,-8.382469757000033,6.1407861692587105,0.8371579941827377,0,0,0.0,0,7
disclosed_no_signal,39,stop,source_repair,0.9815145572118618,16.03775727949091,-16.580925529598442,0.01,-4.955219123788041,7.8154603949432015,0.9624153559563418,0,0,0.0,0,0
disclosed_no_signal,39,fixed,source_repair,-0.6852181060475757,17.70448994275035,-16.580925529598442,0.01,-4.955219123788041,6.148727731683764,0.9624153559563418,0,0,1.6667326632594375,2,0
disclosed_no_signal,39,random,source_repair,-0.6852181060475757,17.70448994275035,-16.580925529598442,0.01,-4.955219123788041,6.148727731683764,0.9624153559563418,0,0,1.6667326632594375,2,0
disclosed_no_signal,39,entropy,source_repair,0.9815145572118618,16.03775727949091,-16.580925529598442,0.01,-4.955219123788041,7.8154603949432015,0.9624153559563418,0,0,0.0,0,0
disclosed_no_signal,39,myopic,source_repair,0.9815145572118618,16.03775727949091,-16.580925529598442,0.01,-4.955219123788041,7.8154603949432015,0.9624153559563418,0,0,0.0,0,1
disclosed_no_signal,39,sequential,source_repair,0.9815145572118618,16.03775727949091,-16.580925529598442,0.01,-4.955219123788041,7.8154603949432015,0.9624153559563418,0,0,0.0,0,7
disclosed_no_signal,40,stop,source_repair,19.592458750345653,0.0,-2.2855591263954866,0.01,2.211030024447807,6.639361880657767,0.5160604740103171,0,0,0.0,0,0
disclosed_no_signal,40,fixed,source_repair,16.377331953655787,3.215126796689866,-2.2855591263954866,0.01,2.211030024447807,3.4242350839679023,0.5160604740103171,0,0,3.215126796689865,2,0
disclosed_no_signal,40,random,source_repair,15.136984396939386,4.455474353406267,-2.2855591263954866,0.01,2.211030024447807,2.1838875272515006,0.5160604740103171,0,0,4.455474353406267,2,0
disclosed_no_signal,40,entropy,source_repair,19.592458750345653,0.0,-2.2855591263954866,0.01,2.211030024447807,6.639361880657767,0.5160604740103171,0,0,0.0,0,0
disclosed_no_signal,40,myopic,source_repair,19.592458750345653,0.0,-2.2855591263954866,0.01,2.211030024447807,6.639361880657767,0.5160604740103171,0,0,0.0,0,1
disclosed_no_signal,40,sequential,source_repair,19.592458750345653,0.0,-2.2855591263954866,0.01,2.211030024447807,6.639361880657767,0.5160604740103171,0,0,0.0,0,7
disclosed_no_signal,41,stop,source_repair,11.8015047472784,0.0,-1.3767050488171084,0.01,1.3318124928774204,3.132313212499761,0.49253999440957236,0,0,0.0,0,0
disclosed_no_signal,41,fixed,source_repair,8.38678566834919,3.4147190789292097,-1.3767050488171084,0.01,1.3318124928774204,-0.28240586642944976,0.49253999440957236,0,0,3.4147190789292106,2,0
disclosed_no_signal,41,random,source_repair,8.8991195049854,2.9023852422930005,-1.3767050488171084,0.01,1.3318124928774204,0.22992797020675937,0.49253999440957236,0,0,2.9023852422930014,2,0
disclosed_no_signal,41,entropy,source_repair,11.8015047472784,0.0,-1.3767050488171084,0.01,1.3318124928774204,3.132313212499761,0.49253999440957236,0,0,0.0,0,0
disclosed_no_signal,41,myopic,source_repair,11.8015047472784,0.0,-1.3767050488171084,0.01,1.3318124928774204,3.132313212499761,0.49253999440957236,0,0,0.0,0,1
disclosed_no_signal,41,sequential,source_repair,11.8015047472784,0.0,-1.3767050488171084,0.01,1.3318124928774204,3.132313212499761,0.49253999440957236,0,0,0.0,0,7
disclosed_no_signal,42,stop,source_repair,12.210612270933211,0.0,-1.4244295047560462,0.01,1.3779807165574791,5.99902676725201,0.2648796322557647,0,0,0.0,0,0
disclosed_no_signal,42,fixed,source_repair,9.237866677400994,2.972745593532217,-1.4244295047560462,0.01,1.3779807165574791,3.0262811737197937,0.2648796322557647,0,0,2.9727455935322165,2,0
disclosed_no_signal,42,random,source_repair,10.078792211607709,2.131820059325502,-1.4244295047560462,0.01,1.3779807165574791,3.867206707926507,0.2648796322557647,0,0,2.131820059325503,2,0
disclosed_no_signal,42,entropy,source_repair,12.210612270933211,0.0,-1.4244295047560462,0.01,1.3779807165574791,5.99902676725201,0.2648796322557647,0,0,0.0,0,0
disclosed_no_signal,42,myopic,source_repair,12.210612270933211,0.0,-1.4244295047560462,0.01,1.3779807165574791,5.99902676725201,0.2648796322557647,0,0,0.0,0,1
disclosed_no_signal,42,sequential,source_repair,12.210612270933211,0.0,-1.4244295047560462,0.01,1.3779807165574791,5.99902676725201,0.2648796322557647,0,0,0.0,0,7
disclosed_no_signal,43,stop,source_repair,14.801132293287752,0.0,-1.726626730466585,0.01,1.670323684907893,5.28408585089361,0.4027019221662128,0,0,0.0,0,0
disclosed_no_signal,43,fixed,source_repair,12.670645330647268,2.130486962640484,-1.726626730466585,0.01,1.670323684907893,3.1535988882531267,0.4027019221662128,0,0,2.130486962640483,2,0
disclosed_no_signal,43,random,source_repair,13.072127879482961,1.729004413804791,-1.726626730466585,0.01,1.670323684907893,3.5550814370888193,0.4027019221662128,0,0,1.7290044138047906,2,0
disclosed_no_signal,43,entropy,source_repair,14.801132293287752,0.0,-1.726626730466585,0.01,1.670323684907893,5.28408585089361,0.4027019221662128,0,0,0.0,0,0
disclosed_no_signal,43,myopic,source_repair,14.801132293287752,0.0,-1.726626730466585,0.01,1.670323684907893,5.28408585089361,0.4027019221662128,0,0,0.0,0,1
disclosed_no_signal,43,sequential,source_repair,14.801132293287752,0.0,-1.726626730466585,0.01,1.670323684907893,5.28408585089361,0.4027019221662128,0,0,0.0,0,7
disclosed_no_signal,44,stop,source_repair,0.869315086727851,14.204439718087112,-14.685516999091847,0.01,-4.388775195130897,4.078131939156228,0.4825893905692177,0,0,0.0,0,0
disclosed_no_signal,44,fixed,source_repair,-3.2163686839119956,18.29012348872696,-14.685516999091847,0.01,-4.388775195130897,-0.007551831483618265,0.4825893905692177,0,0,4.085683770639847,2,0
disclosed_no_signal,44,random,source_repair,-3.4706352291438334,18.5443900339588,-14.685516999091847,0.01,-4.388775195130897,-0.26181837671545605,0.4825893905692177,0,0,4.339950315871684,2,0
disclosed_no_signal,44,entropy,source_repair,0.869315086727851,14.204439718087112,-14.685516999091847,0.01,-4.388775195130897,4.078131939156228,0.4825893905692177,0,0,0.0,0,0
disclosed_no_signal,44,myopic,source_repair,0.869315086727851,14.204439718087112,-14.685516999091847,0.01,-4.388775195130897,4.078131939156228,0.4825893905692177,0,0,0.0,0,1
disclosed_no_signal,44,sequential,source_repair,0.869315086727851,14.204439718087112,-14.685516999091847,0.01,-4.388775195130897,4.078131939156228,0.4825893905692177,0,0,0.0,0,7
disclosed_no_signal,45,stop,source_repair,0.6740766242184855,11.014281151065154,-11.387313846021016,0.01,-3.4031052873166256,2.8930127742880587,0.8366352084067353,0,0,0.0,0,0
disclosed_no_signal,45,fixed,source_repair,-0.9693029174131607,12.657660692696801,-11.387313846021016,0.01,-3.4031052873166256,1.2496332326564112,0.8366352084067353,0,0,1.6433795416316461,2,0
disclosed_no_signal,45,random,source_repair,-0.9693029174131607,12.657660692696801,-11.387313846021016,0.01,-3.4031052873166256,1.2496332326564112,0.8366352084067353,0,0,1.6433795416316461,2,0
disclosed_no_signal,45,entropy,source_repair,0.6740766242184855,11.014281151065154,-11.387313846021016,0.01,-3.4031052873166256,2.8930127742880587,0.8366352084067353,0,0,0.0,0,0
disclosed_no_signal,45,myopic,source_repair,0.6740766242184855,11.014281151065154,-11.387313846021016,0.01,-3.4031052873166256,2.8930127742880587,0.8366352084067353,0,0,0.0,0,1
disclosed_no_signal,45,sequential,source_repair,0.6740766242184855,11.014281151065154,-11.387313846021016,0.01,-3.4031052873166256,2.8930127742880587,0.8366352084067353,0,0,0.0,0,7
disclosed_no_signal,46,stop,mechanism_repair,21.25224261500783,0.0,-1.2099485772985141,0.01,0.9956868500685676,8.713679152922117,0.35581374813374184,0,0,0.0,0,0
disclosed_no_signal,46,fixed,mechanism_repair,19.975714862623473,1.2765277523843572,-1.2099485772985141,0.01,0.9956868500685676,7.437151400537761,0.35581374813374184,0,0,1.2765277523843557,2,0
disclosed_no_signal,46,random,mechanism_repair,17.548467603657272,3.703775011350558,-1.2099485772985141,0.01,0.9956868500685676,5.009904141571557,0.35581374813374184,0,0,3.70377501135056,2,0
disclosed_no_signal,46,entropy,mechanism_repair,21.25224261500783,0.0,-1.2099485772985141,0.01,0.9956868500685676,8.713679152922117,0.35581374813374184,0,0,0.0,0,0
disclosed_no_signal,46,myopic,mechanism_repair,21.25224261500783,0.0,-1.2099485772985141,0.01,0.9956868500685676,8.713679152922117,0.35581374813374184,0,0,0.0,0,1
disclosed_no_signal,46,sequential,mechanism_repair,21.25224261500783,0.0,-1.2099485772985141,0.01,0.9956868500685676,8.713679152922117,0.35581374813374184,0,0,0.0,0,7
disclosed_no_signal,47,stop,source_repair,0.586863427722254,9.589234454917992,-9.914003536278852,0.01,-2.962805654520117,2.446370318969089,0.41362982642715984,0,0,0.0,0,0
disclosed_no_signal,47,fixed,source_repair,-4.347843871674438,14.523941754314684,-9.914003536278852,0.01,-2.962805654520117,-2.488336980427602,0.4136298264271599,0,0,4.934707299396692,2,0
disclosed_no_signal,47,random,source_repair,-4.530297094688737,14.706394977328983,-9.914003536278852,0.01,-2.962805654520117,-2.6707902034419013,0.4136298264271599,0,0,5.117160522410991,2,0
disclosed_no_signal,47,entropy,source_repair,0.586863427722254,9.589234454917992,-9.914003536278852,0.01,-2.962805654520117,2.446370318969089,0.41362982642715984,0,0,0.0,0,0
disclosed_no_signal,47,myopic,source_repair,0.586863427722254,9.589234454917992,-9.914003536278852,0.01,-2.962805654520117,2.446370318969089,0.41362982642715984,0,0,0.0,0,1
disclosed_no_signal,47,sequential,source_repair,0.586863427722254,9.589234454917992,-9.914003536278852,0.01,-2.962805654520117,2.446370318969089,0.41362982642715984,0,0,0.0,0,7
disclosed_no_signal,48,stop,source_repair,17.800428659818746,0.0,-2.0765097783596365,0.01,2.008797502978341,7.590582433834336,0.4976639737485552,0,0,0.0,0,0
disclosed_no_signal,48,fixed,source_repair,15.725336233717705,2.0750924261010404,-2.0765097783596365,0.01,2.008797502978341,5.515490007733295,0.4976639737485552,0,0,2.0750924261010413,2,0
disclosed_no_signal,48,random,source_repair,15.725336233717705,2.0750924261010404,-2.0765097783596365,0.01,2.008797502978341,5.515490007733295,0.4976639737485552,0,0,2.0750924261010413,2,0
disclosed_no_signal,48,entropy,source_repair,17.800428659818746,0.0,-2.0765097783596365,0.01,2.008797502978341,7.590582433834336,0.4976639737485552,0,0,0.0,0,0
disclosed_no_signal,48,myopic,source_repair,17.800428659818746,0.0,-2.0765097783596365,0.01,2.008797502978341,7.590582433834336,0.4976639737485552,0,0,0.0,0,1
