regime,case,method,action,net_utility,regret,outcome_lower_tail_mean,severe_loss_probability,worst_group_expected_score,predicted_net_utility,latent_brier,false_low_risk,baseline,cost,steps,planner_nodes
reversed,118,stop,source_repair,-8.503185913924193,27.260475406413697,-84.54240312117197,0.08,-9.967104367969752,4.1591263390760345,0.6252774387070612,0,0,0.0,0,0
reversed,118,fixed,source_repair,-12.223928791700835,30.981218284190337,-84.54240312117197,0.08,-9.967104367969752,13.19553464231807,1.920294556663858,0,0,3.720742877776643,3,0
reversed,118,random,source_repair,-12.223928791700835,30.981218284190337,-84.54240312117197,0.08,-9.967104367969752,13.19553464231807,1.920294556663858,0,0,3.720742877776643,3,0
reversed,118,entropy,source_repair,-12.223928791700835,30.981218284190337,-84.54240312117197,0.08,-9.967104367969752,13.19553464231807,1.920294556663858,0,0,3.720742877776643,3,0
reversed,118,myopic,source_repair,-11.641430003886349,30.39871949637585,-84.54240312117197,0.08,-9.967104367969752,13.205927624201808,1.8583372208309923,0,0,3.1382440899621558,2,3
reversed,118,sequential,source_repair,-10.229904418116778,28.98719391060628,-84.54240312117197,0.08,-9.967104367969752,11.358345669813072,1.5189167824625776,0,0,1.726718504192584,2,37
reversed,119,stop,mechanism_repair,-5.009611736595024,16.761040338812943,-56.622619271448805,0.08,-5.990077091348005,5.050159917439386,1.1021025946667629,0,0,0.0,0,0
reversed,119,fixed,mechanism_repair,-9.43693263043319,21.18836123265111,-56.622619271448805,0.08,-5.990077091348005,6.511463336719189,1.7263039120603965,0,0,4.427320893838167,3,0
reversed,119,random,mechanism_repair,-9.43693263043319,21.18836123265111,-56.622619271448805,0.08,-5.990077091348005,6.511463336719189,1.7263039120603965,0,0,4.427320893838167,3,0
reversed,119,entropy,mechanism_repair,-9.43693263043319,21.18836123265111,-56.622619271448805,0.08,-5.990077091348005,6.511463336719189,1.7263039120603965,0,0,4.427320893838167,3,0
reversed,119,myopic,mechanism_repair,-5.009611736595024,16.761040338812943,-56.622619271448805,0.08,-5.990077091348005,5.050159917439386,1.1021025946667629,0,0,0.0,0,1
reversed,119,sequential,mechanism_repair,-5.009611736595024,16.761040338812943,-56.622619271448805,0.08,-5.990077091348005,5.050159917439386,1.1021025946667629,0,0,0.0,0,31
omitted,0,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,4.74689363109968,1.3953364525471728,1,0,0.0,0,0
omitted,0,fixed,mechanism_repair,-33.358793057334644,33.358793057334644,-93.0,0.35,-35.5,4.0232736053542855,1.5256335611361305,1,0,5.9437930573346485,3,0
omitted,0,random,mechanism_repair,-33.358793057334644,33.358793057334644,-93.0,0.35,-35.5,4.023273605354282,1.5256335611361302,1,0,5.9437930573346485,3,0
omitted,0,entropy,mechanism_repair,-33.358793057334644,33.358793057334644,-93.0,0.35,-35.5,4.023273605354282,1.5256335611361302,1,0,5.9437930573346485,3,0
omitted,0,myopic,mechanism_repair,-27.999294918678974,27.999294918678974,-93.0,0.35,-35.5,16.43132208337064,1.8422264158451096,1,0,0.5842949186789783,1,2
omitted,0,sequential,mechanism_repair,-27.999294918678974,27.999294918678974,-93.0,0.35,-35.5,16.43132208337064,1.8422264158451096,1,0,0.5842949186789783,1,36
omitted,1,stop,source_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,9.047050237938336,1.4286281658150397,1,0,0.0,0,0
omitted,1,fixed,general,-34.57212812654948,34.57212812654948,-93.0,0.35,-35.5,1.4210451324408817,1.5862428772692818,0,0,7.157128126549481,3,0
omitted,1,random,general,-34.57212812654948,34.57212812654948,-93.0,0.35,-35.5,1.421045132440879,1.5862428772692816,0,0,7.157128126549482,3,0
omitted,1,entropy,general,-34.57212812654948,34.57212812654948,-93.0,0.35,-35.5,1.421045132440879,1.5862428772692816,0,0,7.157128126549482,3,0
omitted,1,myopic,mechanism_repair,-32.43629920517041,32.43629920517041,-93.0,0.35,-35.5,7.335107333754127,1.5228050275538885,1,0,5.0212992051704095,2,3
omitted,1,sequential,general,-32.1550196630578,32.1550196630578,-93.0,0.35,-35.5,10.118832126106657,1.8877334950219327,1,0,4.7400196630578035,2,37
omitted,2,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,6.715657034057106,1.346408002469702,1,0,0.0,0,0
omitted,2,fixed,mechanism_repair,-31.033783258421327,31.033783258421327,-93.0,0.35,-35.5,6.920367260319492,1.417966823310477,1,0,3.618783258421332,3,0
omitted,2,random,mechanism_repair,-31.033783258421327,31.033783258421327,-93.0,0.35,-35.5,6.920367260319492,1.417966823310477,1,0,3.618783258421332,3,0
omitted,2,entropy,mechanism_repair,-31.033783258421327,31.033783258421327,-93.0,0.35,-35.5,6.920367260319488,1.417966823310477,1,0,3.618783258421332,3,0
